timestamp,e2e_latency_ms,fps
2026-02-12T05:53:54.363025,37.10,26.85
2026-02-12T05:53:54.406907,47.76,20.88
2026-02-12T05:53:54.448225,62.05,16.08
2026-02-12T05:53:54.502096,73.24,13.62
2026-02-12T05:53:54.561506,74.80,13.32
2026-02-12T05:53:54.620040,64.45,15.45
2026-02-12T05:53:54.688969,97.56,10.22
2026-02-12T05:53:54.742830,87.00,11.46
2026-02-12T05:53:54.791277,62.07,15.92
2026-02-12T05:53:54.838461,81.40,12.25
2026-02-12T05:53:54.879246,55.46,17.95
2026-02-12T05:53:54.918716,60.90,16.35
2026-02-12T05:53:54.987768,99.25,10.04
2026-02-12T05:53:55.023242,65.75,15.11
2026-02-12T05:53:55.050504,61.13,16.31
2026-02-12T05:53:55.077613,53.98,18.46
2026-02-12T05:53:55.104564,47.92,20.80
2026-02-12T05:53:55.136108,44.31,22.47
2026-02-12T05:53:55.162761,40.76,24.41
2026-02-12T05:53:55.190401,29.36,33.37
2026-02-12T05:53:55.220708,29.93,33.19
2026-02-12T05:53:55.251296,29.87,33.25
2026-02-12T05:53:55.296820,35.43,28.04
2026-02-12T05:53:55.331867,43.57,22.82
2026-02-12T05:53:55.362690,39.97,24.86
2026-02-12T05:53:55.407762,36.24,27.34
2026-02-12T05:53:55.441167,52.59,18.93
2026-02-12T05:53:55.475488,51.13,19.47
2026-02-12T05:53:55.505608,50.97,19.53
2026-02-12T05:53:55.535860,40.58,24.50
2026-02-12T05:53:55.570129,46.98,21.18
2026-02-12T05:53:55.617351,60.81,16.17
2026-02-12T05:53:55.686639,95.70,10.42
2026-02-12T05:53:55.772002,106.57,9.35
2026-02-12T05:53:55.817889,61.82,16.10
2026-02-12T05:53:55.855040,64.64,15.42
2026-02-12T05:53:55.882819,48.93,20.36
2026-02-12T05:53:55.914540,58.35,17.09
2026-02-12T05:53:55.942799,53.86,18.51
2026-02-12T05:53:55.968034,46.70,21.33
2026-02-12T05:53:56.011420,54.49,18.27
2026-02-12T05:53:56.052419,62.39,15.98
2026-02-12T05:53:56.092874,67.10,14.84
2026-02-12T05:53:56.129799,41.23,24.12
2026-02-12T05:53:56.170315,48.16,20.67
2026-02-12T05:53:56.215343,57.07,17.45
2026-02-12T05:53:56.276942,86.96,11.46
2026-02-12T05:53:56.320907,57.70,17.26
2026-02-12T05:53:56.364105,73.07,13.64
2026-02-12T05:53:56.403520,78.46,12.69
2026-02-12T05:53:56.458613,58.88,16.91
2026-02-12T05:53:56.505864,81.49,12.24
2026-02-12T05:53:56.550872,61.83,16.10
2026-02-12T05:53:56.592255,69.00,14.45
2026-02-12T05:53:56.636735,47.40,21.00
2026-02-12T05:53:56.671678,49.28,20.20
2026-02-12T05:53:56.706020,51.02,19.52
2026-02-12T05:53:56.749459,55.54,17.92
2026-02-12T05:53:56.786098,61.36,16.24
2026-02-12T05:53:56.825699,72.46,13.76
2026-02-12T05:53:56.867256,81.32,12.26
2026-02-12T05:53:56.905186,44.73,22.24
2026-02-12T05:53:56.948070,55.81,17.82
2026-02-12T05:53:56.983250,57.14,17.40
2026-02-12T05:53:57.016322,63.08,15.79
2026-02-12T05:53:57.046537,54.95,18.12
2026-02-12T05:53:57.078202,53.68,18.54
2026-02-12T05:53:57.112525,55.36,17.98
2026-02-12T05:53:57.143496,54.60,18.23
2026-02-12T05:53:57.174576,51.45,19.34
2026-02-12T05:53:57.214131,61.28,16.24
2026-02-12T05:53:57.260424,67.39,14.76
2026-02-12T05:53:57.306330,54.20,18.26
2026-02-12T05:53:57.372622,86.10,11.57
2026-02-12T05:53:57.449543,93.30,10.66
2026-02-12T05:53:57.572423,150.71,6.63
2026-02-12T05:53:57.640781,81.45,12.25
2026-02-12T05:53:57.700801,76.94,12.95
2026-02-12T05:53:57.747821,60.41,16.47
2026-02-12T05:53:57.815438,95.35,10.45
2026-02-12T05:53:57.880736,95.92,10.40
2026-02-12T05:53:57.999272,141.15,7.07
2026-02-12T05:53:58.129668,137.50,7.26
2026-02-12T05:53:58.206653,81.01,12.31
2026-02-12T05:53:58.307619,149.30,6.69
2026-02-12T05:53:58.367972,64.32,15.50
2026-02-12T05:53:58.463450,104.90,9.50
2026-02-12T05:53:58.516850,56.99,17.48
2026-02-12T05:53:58.579539,91.64,10.83
2026-02-12T05:53:58.638363,79.45,12.54
2026-02-12T05:53:58.690226,66.14,15.05
2026-02-12T05:53:58.743449,76.55,13.02
2026-02-12T05:53:58.785758,56.65,17.54
2026-02-12T05:53:58.856375,91.37,10.88
2026-02-12T05:53:58.937207,113.46,8.79
2026-02-12T05:53:59.048222,117.66,8.47
2026-02-12T05:53:59.096835,57.92,17.21
2026-02-12T05:53:59.131982,59.97,16.59
2026-02-12T05:53:59.162416,64.08,15.56
2026-02-12T05:53:59.199749,68.25,14.59
2026-02-12T05:53:59.235463,61.73,16.13
2026-02-12T05:53:59.273221,71.62,13.91
2026-02-12T05:53:59.307999,72.04,13.83
2026-02-12T05:53:59.348107,48.04,20.71
2026-02-12T05:53:59.383837,42.29,23.48
2026-02-12T05:53:59.421378,41.27,24.06
2026-02-12T05:53:59.473735,72.34,13.78
2026-02-12T05:53:59.511539,44.51,22.36
2026-02-12T05:53:59.587542,90.63,11.01
2026-02-12T05:53:59.631037,53.24,18.71
2026-02-12T05:53:59.682885,79.53,12.53
2026-02-12T05:53:59.781687,113.35,8.80
2026-02-12T05:53:59.830488,63.82,15.58
2026-02-12T05:53:59.895777,92.43,10.79
2026-02-12T05:53:59.975222,106.58,9.37
2026-02-12T05:54:00.028811,72.75,13.71
2026-02-12T05:54:00.099392,96.97,10.29
2026-02-12T05:54:00.143451,69.97,14.24
2026-02-12T05:54:00.181230,48.91,20.34
2026-02-12T05:54:00.220449,55.07,18.08
2026-02-12T05:54:00.264118,58.12,17.10
2026-02-12T05:54:00.307472,76.46,13.04
2026-02-12T05:54:00.345596,42.72,23.15
2026-02-12T05:54:00.377237,42.69,23.30
2026-02-12T05:54:00.414490,48.62,20.41
2026-02-12T05:54:00.454563,50.97,19.52
2026-02-12T05:54:00.491542,50.35,19.77
2026-02-12T05:54:00.529876,60.90,16.31
2026-02-12T05:54:00.586721,82.52,12.08
2026-02-12T05:54:00.634294,54.38,18.27
2026-02-12T05:54:00.672629,40.50,24.56
2026-02-12T05:54:00.719243,51.45,19.32
2026-02-12T05:54:00.765247,64.20,15.52
2026-02-12T05:54:00.813856,81.15,12.28
2026-02-12T05:54:00.859301,61.39,16.22
2026-02-12T05:54:00.902014,69.27,14.39
2026-02-12T05:54:00.945659,46.40,21.43
2026-02-12T05:54:00.988881,57.89,17.21
2026-02-12T05:54:01.029696,61.19,16.27
2026-02-12T05:54:01.068174,70.32,14.17
2026-02-12T05:54:01.118608,85.10,11.33
2026-02-12T05:54:01.155371,53.15,18.47
2026-02-12T05:54:01.217764,82.09,12.14
2026-02-12T05:54:01.256851,52.21,19.06
2026-02-12T05:54:01.309597,75.29,13.24
2026-02-12T05:54:01.356609,54.07,18.37
2026-02-12T05:54:01.413398,74.50,13.35
2026-02-12T05:54:01.481756,71.02,14.03
2026-02-12T05:54:01.521776,53.21,18.57
2026-02-12T05:54:01.580982,74.35,13.41
2026-02-12T05:54:01.757137,186.05,5.37
2026-02-12T05:54:01.835262,88.09,11.27
2026-02-12T05:54:01.875482,75.44,13.21
2026-02-12T05:54:01.926176,58.02,17.12
2026-02-12T05:54:01.994772,85.29,11.61
2026-02-12T05:54:02.058028,80.28,12.42
2026-02-12T05:54:02.108455,74.12,13.42
2026-02-12T05:54:02.209221,138.80,7.17
2026-02-12T05:54:02.257980,84.99,11.73
2026-02-12T05:54:02.310525,74.75,13.34
2026-02-12T05:54:02.357657,49.93,19.94
2026-02-12T05:54:02.410183,75.39,13.22
2026-02-12T05:54:02.472163,68.37,14.58
2026-02-12T05:54:02.526227,57.88,17.20
2026-02-12T05:54:02.589023,86.24,11.55
2026-02-12T05:54:02.636382,55.95,17.77
2026-02-12T05:54:02.681841,47.07,21.13
2026-02-12T05:54:02.741332,72.57,13.68
2026-02-12T05:54:02.793066,57.52,17.32
2026-02-12T05:54:02.837084,59.42,16.77
2026-02-12T05:54:02.886031,52.47,18.98
2026-02-12T05:54:02.928726,62.19,16.01
2026-02-12T05:54:02.978868,78.69,12.67
2026-02-12T05:54:03.025991,55.39,17.97
2026-02-12T05:54:03.076002,74.36,13.40
2026-02-12T05:54:03.129311,96.36,10.35
2026-02-12T05:54:03.193630,93.25,10.68
2026-02-12T05:54:03.253602,81.11,12.29
2026-02-12T05:54:03.311133,79.91,12.48
2026-02-12T05:54:03.359967,60.14,16.56
2026-02-12T05:54:03.412612,81.22,12.27
2026-02-12T05:54:03.474474,71.34,13.94
2026-02-12T05:54:03.523703,56.62,17.57
2026-02-12T05:54:03.566237,66.91,14.75
2026-02-12T05:54:03.607743,67.35,14.80
2026-02-12T05:54:03.645662,47.88,20.73
2026-02-12T05:54:03.688619,52.11,19.11
2026-02-12T05:54:03.732420,66.33,15.02
2026-02-12T05:54:03.768874,71.80,13.88
2026-02-12T05:54:03.806895,41.25,24.05
2026-02-12T05:54:03.847839,47.85,20.78
2026-02-12T05:54:03.906381,71.05,13.95
2026-02-12T05:54:03.962688,63.08,15.81
2026-02-12T05:54:04.017109,81.80,12.18
2026-02-12T05:54:04.062127,59.33,16.76
2026-02-12T05:54:04.117282,86.65,11.50
2026-02-12T05:54:04.161002,60.41,16.49
2026-02-12T05:54:04.209649,79.13,12.60
2026-02-12T05:54:04.250629,50.46,19.70
2026-02-12T05:54:04.298178,67.01,14.85
2026-02-12T05:54:04.348856,83.66,11.92
2026-02-12T05:54:04.403168,71.66,13.91
2026-02-12T05:54:04.491622,94.10,10.52
2026-02-12T05:54:04.559164,90.81,10.97
2026-02-12T05:54:04.650892,120.31,8.29
2026-02-12T05:54:04.694811,49.00,20.26
2026-02-12T05:54:04.732248,57.90,17.20
2026-02-12T05:54:04.770434,71.56,13.92
2026-02-12T05:54:04.813599,51.03,19.50
2026-02-12T05:54:04.863942,65.45,15.20
2026-02-12T05:54:04.932089,103.58,9.63
2026-02-12T05:54:04.988627,86.18,11.57
2026-02-12T05:54:05.115018,146.52,6.81
2026-02-12T05:54:05.163829,63.63,15.65
2026-02-12T05:54:05.219165,51.57,19.26
2026-02-12T05:54:05.260068,65.27,15.26
2026-02-12T05:54:05.302934,72.16,13.81
2026-02-12T05:54:05.338701,41.24,24.11
2026-02-12T05:54:05.380104,51.54,19.31
2026-02-12T05:54:05.422914,48.23,20.62
2026-02-12T05:54:05.460221,62.85,15.85
2026-02-12T05:54:05.497673,69.11,14.38
2026-02-12T05:54:05.538556,75.25,13.25
2026-02-12T05:54:05.579786,50.30,19.74
2026-02-12T05:54:05.656334,89.95,11.05
2026-02-12T05:54:05.724315,91.05,10.96
2026-02-12T05:54:05.770527,68.50,14.52
2026-02-12T05:54:05.813814,85.72,11.63
2026-02-12T05:54:05.850923,47.68,20.84
2026-02-12T05:54:05.897865,64.11,15.53
2026-02-12T05:54:05.937799,63.81,15.59
2026-02-12T05:54:05.975367,78.43,12.71
2026-02-12T05:54:06.012557,46.00,21.52
2026-02-12T05:54:06.049963,49.68,20.03
2026-02-12T05:54:06.091662,52.04,19.13
2026-02-12T05:54:06.126395,56.65,17.58
2026-02-12T05:54:06.162330,63.29,15.75
2026-02-12T05:54:06.197476,59.00,16.87
2026-02-12T05:54:06.234130,61.31,16.25
2026-02-12T05:54:06.272388,69.05,14.43
2026-02-12T05:54:06.310412,73.42,13.58
2026-02-12T05:54:06.367597,59.94,16.62
2026-02-12T05:54:06.415271,75.17,13.16
2026-02-12T05:54:06.555894,56.77,17.52
2026-02-12T05:54:06.588068,66.99,14.88
2026-02-12T05:54:06.708696,32.06,30.94
2026-02-12T05:54:06.733322,26.40,37.59
2026-02-12T05:54:06.874831,29.83,33.29
2026-02-12T05:54:06.898218,34.38,28.97
2026-02-12T05:54:06.920172,42.26,23.56
2026-02-12T05:54:06.945818,34.75,28.65
2026-02-12T05:54:06.974318,33.17,29.98
2026-02-12T05:54:07.000412,26.09,38.11
2026-02-12T05:54:07.040025,29.13,33.96
2026-02-12T05:54:07.072470,31.38,31.67
2026-02-12T05:54:07.114894,39.33,25.28
2026-02-12T05:54:07.161964,54.62,18.19
2026-02-12T05:54:07.210371,67.45,14.76
2026-02-12T05:54:07.249624,75.27,13.25
2026-02-12T05:54:07.286458,41.25,24.11
2026-02-12T05:54:07.347734,43.31,22.96
2026-02-12T05:54:07.386264,45.08,22.07
2026-02-12T05:54:07.423300,50.46,19.73
2026-02-12T05:54:07.460015,53.91,18.47
2026-02-12T05:54:07.493783,51.13,19.47
2026-02-12T05:54:07.530071,57.46,17.31
2026-02-12T05:54:07.580240,71.99,13.85
2026-02-12T05:54:07.623396,48.70,20.40
2026-02-12T05:54:07.678155,71.73,13.89
2026-02-12T05:54:07.726995,53.55,18.47
2026-02-12T05:54:07.810978,104.57,9.53
2026-02-12T05:54:07.882266,76.25,13.08
2026-02-12T05:54:07.935379,64.07,15.50
2026-02-12T05:54:07.989756,82.50,12.07
2026-02-12T05:54:08.028803,56.91,17.47
2026-02-12T05:54:08.078400,71.66,13.90
2026-02-12T05:54:08.122992,51.41,19.35
2026-02-12T05:54:08.170826,64.59,15.42
2026-02-12T05:54:08.218287,75.55,13.17
2026-02-12T05:54:08.342427,135.29,7.37
2026-02-12T05:54:08.408090,80.84,12.33
2026-02-12T05:54:08.463659,58.13,17.10
2026-02-12T05:54:08.513528,70.49,14.14
2026-02-12T05:54:08.558712,81.09,12.24
2026-02-12T05:54:08.622308,84.09,11.86
2026-02-12T05:54:08.676669,70.32,14.17
2026-02-12T05:54:08.719015,79.86,12.46
2026-02-12T05:54:08.765679,61.08,16.30
2026-02-12T05:54:08.813207,66.93,14.87
2026-02-12T05:54:08.879670,75.55,13.18
2026-02-12T05:54:08.927191,54.86,18.15
2026-02-12T05:54:08.970857,66.24,15.04
2026-02-12T05:54:09.023985,83.66,11.92
2026-02-12T05:54:09.061896,59.87,16.63
2026-02-12T05:54:09.105475,66.91,14.88
2026-02-12T05:54:09.141914,71.75,13.88
2026-02-12T05:54:09.182918,45.65,21.79
2026-02-12T05:54:09.227458,57.24,17.37
2026-02-12T05:54:09.267424,64.25,15.51
2026-02-12T05:54:09.316167,78.78,12.63
2026-02-12T05:54:09.359201,56.97,17.48
2026-02-12T05:54:09.403445,67.25,14.82
2026-02-12T05:54:09.450810,76.76,12.99
2026-02-12T05:54:09.505657,67.62,14.72
2026-02-12T05:54:09.570472,67.68,14.72
2026-02-12T05:54:09.685753,147.99,6.74
2026-02-12T05:54:09.882885,208.41,4.79
2026-02-12T05:54:09.982287,115.03,8.68
2026-02-12T05:54:10.019147,48.45,20.57
2026-02-12T05:54:10.054298,52.24,19.09
2026-02-12T05:54:10.084226,51.14,19.49
2026-02-12T05:54:10.117421,50.63,19.68
2026-02-12T05:54:10.263190,159.78,6.25
2026-02-12T05:54:10.405975,169.57,5.88
2026-02-12T05:54:10.518028,117.13,8.52
2026-02-12T05:54:10.556660,71.59,13.93
2026-02-12T05:54:10.616219,76.80,12.99
2026-02-12T05:54:10.663776,60.74,16.41
2026-02-12T05:54:10.699156,62.96,15.84
2026-02-12T05:54:10.730409,58.53,17.03
2026-02-12T05:54:10.756641,49.72,19.98
2026-02-12T05:54:10.809713,67.22,14.79
2026-02-12T05:54:10.913619,108.21,9.22
2026-02-12T05:54:10.970058,61.42,15.93
2026-02-12T05:54:11.029318,94.38,10.57
2026-02-12T05:54:11.085244,78.17,12.75
2026-02-12T05:54:11.129417,51.07,19.48
2026-02-12T05:54:11.178223,73.38,13.58
2026-02-12T05:54:11.213123,43.60,22.81
2026-02-12T05:54:11.251726,50.81,19.59
2026-02-12T05:54:11.291647,56.52,17.62
2026-02-12T05:54:11.330857,62.51,15.92
2026-02-12T05:54:11.387037,85.89,11.62
2026-02-12T05:54:11.434350,66.45,15.00
2026-02-12T05:54:11.494180,91.56,10.89
2026-02-12T05:54:11.536356,67.24,14.81
2026-02-12T05:54:11.616491,114.53,8.71
2026-02-12T05:54:11.666578,58.03,17.13
2026-02-12T05:54:11.713430,78.40,12.72
2026-02-12T05:54:11.756618,50.59,19.66
2026-02-12T05:54:11.807718,43.55,22.84
2026-02-12T05:54:11.851919,50.96,19.54
2026-02-12T05:54:11.891819,52.44,18.95
2026-02-12T05:54:11.932279,64.97,15.24
2026-02-12T05:54:11.966188,66.26,15.04
2026-02-12T05:54:12.002590,67.78,14.70
2026-02-12T05:54:12.040668,72.23,13.78
2026-02-12T05:54:12.074488,40.17,24.69
2026-02-12T05:54:12.137903,69.86,14.27
2026-02-12T05:54:12.189310,81.96,12.16
2026-02-12T05:54:12.238701,71.16,13.99
2026-02-12T05:54:12.273628,70.53,14.12
2026-02-12T05:54:12.314600,45.86,21.70
2026-02-12T05:54:12.350396,50.25,19.81
2026-02-12T05:54:12.399672,39.27,25.29
2026-02-12T05:54:12.439733,64.40,15.48
2026-02-12T05:54:12.475574,74.77,13.33
2026-02-12T05:54:12.511529,43.18,23.05
2026-02-12T05:54:12.551091,46.82,21.24
2026-02-12T05:54:12.589713,55.83,17.82
2026-02-12T05:54:12.625656,58.94,16.89
2026-02-12T05:54:12.662521,62.99,15.82
2026-02-12T05:54:12.695934,62.40,15.95
2026-02-12T05:54:12.735748,63.06,15.76
2026-02-12T05:54:12.782167,49.51,20.10
2026-02-12T05:54:12.841103,71.02,14.03
2026-02-12T05:54:12.888523,56.10,17.73
2026-02-12T05:54:12.991620,123.22,8.10
2026-02-12T05:54:13.052871,84.81,11.72
2026-02-12T05:54:13.110387,78.33,12.73
2026-02-12T05:54:13.168262,68.69,14.51
2026-02-12T05:54:13.220284,89.06,11.20
2026-02-12T05:54:13.266486,68.31,14.60
2026-02-12T05:54:13.314209,51.46,19.35
2026-02-12T05:54:13.358570,61.54,16.19
2026-02-12T05:54:13.398312,68.69,14.44
2026-02-12T05:54:13.442498,79.65,12.51
2026-02-12T05:54:13.502889,69.69,14.30
2026-02-12T05:54:13.569793,72.38,13.77
2026-02-12T05:54:13.636880,72.38,13.76
2026-02-12T05:54:13.683036,50.12,19.86
2026-02-12T05:54:13.729076,57.76,17.24
2026-02-12T05:54:13.874423,178.76,5.59
2026-02-12T05:54:13.920729,56.02,17.79
2026-02-12T05:54:13.969407,71.46,13.96
2026-02-12T05:54:14.085850,123.53,8.08
2026-02-12T05:54:14.125276,59.75,16.62
2026-02-12T05:54:14.169702,71.44,13.95
2026-02-12T05:54:14.215240,53.59,18.58
2026-02-12T05:54:14.260899,62.53,15.93
2026-02-12T05:54:14.304051,74.97,13.29
2026-02-12T05:54:14.351853,52.30,19.01
2026-02-12T05:54:14.411511,74.91,13.31
2026-02-12T05:54:14.484562,85.43,11.66
2026-02-12T05:54:14.531758,53.55,18.58
2026-02-12T05:54:14.577199,48.58,20.45
2026-02-12T05:54:14.611335,46.53,21.38
2026-02-12T05:54:14.654833,56.96,17.48
2026-02-12T05:54:14.701811,71.58,13.90
2026-02-12T05:54:14.744044,80.62,12.37
2026-02-12T05:54:14.788068,85.77,11.63
2026-02-12T05:54:14.822997,60.37,16.51
2026-02-12T05:54:14.857769,57.51,17.29
2026-02-12T05:54:14.893647,61.45,16.21
2026-02-12T05:54:14.935857,68.25,14.60
2026-02-12T05:54:14.974489,61.89,16.07
2026-02-12T05:54:15.023124,55.89,17.78
2026-02-12T05:54:15.070229,67.88,14.68
2026-02-12T05:54:15.137217,100.42,9.93
2026-02-12T05:54:15.194849,61.59,16.17
2026-02-12T05:54:15.270351,100.71,9.89
2026-02-12T05:54:15.389952,149.48,6.67
2026-02-12T05:54:15.463463,96.98,10.26
2026-02-12T05:54:15.558434,121.17,8.24
2026-02-12T05:54:15.603448,67.21,14.83
2026-02-12T05:54:15.649538,51.36,19.33
2026-02-12T05:54:15.691106,57.59,17.30
2026-02-12T05:54:15.765308,99.17,10.06
2026-02-12T05:54:15.828962,91.61,10.89
2026-02-12T05:54:16.132191,320.77,3.11
2026-02-12T05:54:16.183409,65.66,15.19
2026-02-12T05:54:16.212955,56.67,17.60
2026-02-12T05:54:16.243456,44.85,22.19
2026-02-12T05:54:16.312931,101.00,9.87
2026-02-12T05:54:16.525200,247.94,4.03
2026-02-12T05:54:16.577358,58.64,16.93
2026-02-12T05:54:16.619333,75.70,13.18
2026-02-12T05:54:16.660462,49.90,19.79
2026-02-12T05:54:16.705961,61.52,16.17
2026-02-12T05:54:16.738787,60.07,16.58
2026-02-12T05:54:16.781992,70.32,14.06
2026-02-12T05:54:16.823295,79.21,12.59
2026-02-12T05:54:16.875649,63.09,15.78
2026-02-12T05:54:17.167859,314.88,3.17
2026-02-12T05:54:17.206634,42.37,23.50
2026-02-12T05:54:17.241437,56.38,17.67
2026-02-12T05:54:17.277411,50.98,19.55
2026-02-12T05:54:17.325839,70.67,14.10
2026-02-12T05:54:17.387390,65.63,15.19
2026-02-12T05:54:17.429580,72.71,13.71
2026-02-12T05:54:17.472467,85.58,11.65
2026-02-12T05:54:17.534273,104.59,9.54
2026-02-12T05:54:17.578693,51.81,19.21
2026-02-12T05:54:17.635693,75.68,13.17
2026-02-12T05:54:17.672790,44.72,22.22
2026-02-12T05:54:17.714821,50.41,19.74
2026-02-12T05:54:17.759928,63.21,15.62
2026-02-12T05:54:17.830618,101.27,9.85
2026-02-12T05:54:17.885683,55.87,17.82
2026-02-12T05:54:17.928858,69.56,14.33
2026-02-12T05:54:17.978690,85.30,11.69
2026-02-12T05:54:18.022754,59.94,16.61
2026-02-12T05:54:18.079180,82.94,12.02
2026-02-12T05:54:18.119780,54.86,18.16
2026-02-12T05:54:18.161732,61.24,16.27
2026-02-12T05:54:18.211703,83.50,11.94
2026-02-12T05:54:18.267762,65.88,15.12
2026-02-12T05:54:18.341602,79.45,12.52
2026-02-12T05:54:18.384903,55.85,17.83
2026-02-12T05:54:18.422985,61.29,16.26
2026-02-12T05:54:18.458881,64.47,15.45
2026-02-12T05:54:18.507842,79.07,12.61
2026-02-12T05:54:18.547171,48.97,20.33
2026-02-12T05:54:18.595883,66.65,14.95
2026-02-12T05:54:18.653918,93.10,10.71
2026-02-12T05:54:18.692382,62.82,15.86
2026-02-12T05:54:18.742139,80.69,12.36
2026-02-12T05:54:18.817893,119.98,8.32
2026-02-12T05:54:18.885392,86.28,11.56
2026-02-12T05:54:18.933756,64.28,15.49
2026-02-12T05:54:18.969034,37.87,26.25
2026-02-12T05:54:19.016670,52.28,19.04
2026-02-12T05:54:19.065566,65.56,15.16
2026-02-12T05:54:19.107306,74.51,13.38
2026-02-12T05:54:19.148074,45.24,21.99
2026-02-12T05:54:19.192099,56.46,17.65
2026-02-12T05:54:19.235249,59.94,16.60
2026-02-12T05:54:19.290006,82.67,12.07
2026-02-12T05:54:19.344721,105.67,9.44
2026-02-12T05:54:19.389162,47.28,21.01
2026-02-12T05:54:19.433528,49.99,19.78
2026-02-12T05:54:19.486537,66.50,14.97
2026-02-12T05:54:19.543929,62.40,15.93
2026-02-12T05:54:19.614987,101.52,9.81
2026-02-12T05:54:19.693555,81.44,12.25
2026-02-12T05:54:19.812662,133.58,7.47
2026-02-12T05:54:19.862557,82.81,12.05
2026-02-12T05:54:19.902166,53.16,18.75
2026-02-12T05:54:19.943281,59.90,16.61
2026-02-12T05:54:20.007773,89.13,11.18
2026-02-12T05:54:20.074600,87.62,11.37
2026-02-12T05:54:20.137564,87.19,11.44
2026-02-12T05:54:20.191797,67.07,14.86
2026-02-12T05:54:20.230434,42.67,23.24
2026-02-12T05:54:20.295619,67.74,14.64
2026-02-12T05:54:20.333594,44.93,22.15
2026-02-12T05:54:20.377319,50.38,19.74
2026-02-12T05:54:20.423093,67.30,14.79
2026-02-12T05:54:20.486321,88.65,11.22
2026-02-12T05:54:20.549536,92.06,10.80
2026-02-12T05:54:20.594225,68.99,14.43
2026-02-12T05:54:20.643442,87.87,11.33
2026-02-12T05:54:20.689407,68.12,14.63
2026-02-12T05:54:20.735187,73.95,13.48
2026-02-12T05:54:20.776812,87.36,11.42
2026-02-12T05:54:20.845801,88.91,11.22
2026-02-12T05:54:21.007441,178.32,5.60
2026-02-12T05:54:21.075544,80.60,12.38
2026-02-12T05:54:21.154531,93.84,10.63
2026-02-12T05:54:21.225403,67.23,14.83
2026-02-12T05:54:21.279190,57.81,17.24
2026-02-12T05:54:21.442809,184.35,5.41
2026-02-12T05:54:21.514511,91.55,10.89
2026-02-12T05:54:21.685581,193.56,5.15
2026-02-12T05:54:21.738248,76.66,13.00
2026-02-12T05:54:21.794127,70.89,13.89
2026-02-12T05:54:22.063935,275.28,3.61
2026-02-12T05:54:22.122516,254.93,3.92
2026-02-12T05:54:22.163186,44.82,22.19
2026-02-12T05:54:22.197375,43.86,22.70
2026-02-12T05:54:22.233410,41.41,23.92
2026-02-12T05:54:22.295272,73.23,13.62
2026-02-12T05:54:22.422960,134.76,7.39
2026-02-12T05:54:22.479432,75.88,13.14
2026-02-12T05:54:22.519897,62.36,15.92
2026-02-12T05:54:22.571566,84.26,11.83
2026-02-12T05:54:22.616371,55.44,17.97
2026-02-12T05:54:22.660463,66.23,15.03
2026-02-12T05:54:22.699341,47.01,21.16
2026-02-12T05:54:22.737445,49.52,20.10
2026-02-12T05:54:22.772666,52.97,18.79
2026-02-12T05:54:22.815381,60.91,16.35
2026-02-12T05:54:22.856921,71.07,14.02
2026-02-12T05:54:22.893370,74.28,13.41
2026-02-12T05:54:22.934176,43.25,23.00
2026-02-12T05:54:22.972925,52.48,18.95
2026-02-12T05:54:23.011620,56.18,17.72
2026-02-12T05:54:23.048812,57.25,17.35
2026-02-12T05:54:23.081228,62.65,15.88
2026-02-12T05:54:23.118166,67.07,14.84
2026-02-12T05:54:23.155080,63.77,15.62
2026-02-12T05:54:23.189159,37.55,26.40
2026-02-12T05:54:23.226777,38.31,25.96
2026-02-12T05:54:23.263671,43.21,22.91
2026-02-12T05:54:23.306672,55.67,17.85
2026-02-12T05:54:23.356686,72.64,13.72
2026-02-12T05:54:23.403137,78.46,12.69
2026-02-12T05:54:23.448680,61.48,16.19
2026-02-12T05:54:23.530646,108.29,9.21
2026-02-12T05:54:23.602170,81.40,12.25
2026-02-12T05:54:23.659882,74.87,13.32
2026-02-12T05:54:23.707297,52.42,19.00
2026-02-12T05:54:23.751960,62.75,15.86
2026-02-12T05:54:23.803094,86.09,11.58
2026-02-12T05:54:23.845260,60.69,16.33
2026-02-12T05:54:23.887054,59.63,16.71
2026-02-12T05:54:23.934568,52.13,19.10
2026-02-12T05:54:23.982495,59.06,16.87
2026-02-12T05:54:24.027682,73.51,13.53
2026-02-12T05:54:24.101654,82.45,12.09
2026-02-12T05:54:24.145240,59.27,16.77
2026-02-12T05:54:24.193883,75.84,13.14
2026-02-12T05:54:24.238685,49.16,20.19
2026-02-12T05:54:24.277646,54.07,18.39
2026-02-12T05:54:24.324422,72.90,13.67
2026-02-12T05:54:24.411394,119.51,8.29
2026-02-12T05:54:24.463263,74.16,13.44
2026-02-12T05:54:24.510356,56.89,17.44
2026-02-12T05:54:24.553579,67.77,14.70
2026-02-12T05:54:24.598261,75.16,13.26
2026-02-12T05:54:24.645558,51.03,19.47
2026-02-12T05:54:24.693103,70.01,14.22
2026-02-12T05:54:24.735547,82.18,12.13
2026-02-12T05:54:24.771172,49.46,20.10
2026-02-12T05:54:24.810126,56.33,17.68
2026-02-12T05:54:24.849099,61.14,16.29
2026-02-12T05:54:24.887541,57.76,17.24
2026-02-12T05:54:24.927595,66.32,15.02
2026-02-12T05:54:24.961373,40.72,24.34
2026-02-12T05:54:24.998371,46.63,21.34
2026-02-12T05:54:25.036103,49.60,19.91
2026-02-12T05:54:25.080707,59.69,16.68
